Year,RegionName,AveragePrice,12m%Change,SalesVolume,FlatPrice,Flat12m%Change,MortgagePrice,Mortgage12m%Change,FTBPrice,FTB12m%Change,FOOPrice,FOO12m%Change
2016,Southwark,510331.26198333333,9.205300984750002,302.0833333333333,444607.4862166667,9.348930758083336,509031.98614999995,9.198265003333335,448513.49215,9.380932087750002,609214.64095,8.968092120833333
2016,Sutton,365303.13083333336,13.174263221000002,272.6666666666667,264810.79314166674,13.300086497583335,373231.6089666667,13.139322757583335,309950.737625,13.309918769916663,426667.83035833325,13.046520669416667
2016,Tower Hamlets,457129.597725,8.434930938499999,383.4166666666667,445325.69215,8.47122998475,455577.90754166665,8.40913323075,444717.91085833334,8.422847996666667,469531.27272500005,8.445444933916669
2016,Waltham Forest,413149.2707083333,15.737851599999999,256.1666666666667,334444.56082499993,15.827674014166668,412092.47356666665,15.719266450833333,393416.77865,15.759939717499998,430192.43629166664,15.719594484166665
2016,Wandsworth,608740.9070833334,6.351680121833335,444.0,523867.72276666673,6.565481689750001,609052.6633,6.334553171999999,532734.6086583334,6.59027411325,702193.5122583335,6.097920730249999
2017,Barking and Dagenham,287734.71735833335,5.1863113878333325,172.5,228490.14873333334,6.912774639416667,288428.4024583334,5.1318186755,273127.90280833334,5.231014407916667,310553.18805,5.018206890416667
2017,Barnet,538281.0170083334,2.3091323821666667,335.6666666666667,409564.33592499996,3.2438921151666666,541907.681825,2.2188916884166665,450279.41653333325,2.630809575666666,612813.9735166667,2.044306457416667
2017,Bexley,335694.4689583333,4.500322598083333,273.25,240583.0337,5.898699374083335,339610.78854999994,4.447501395000001,302197.3926833333,4.7030656986666655,363343.3111,4.287893425500001
2017,Brent,487703.75437499996,-0.36065333975,185.25,397291.37348333333,0.4940482301666669,488129.06405,-0.45635771858333335,417686.3952583333,-0.08899788533333335,561384.5740916666,-0.6424881710833333
2017,Bromley,441218.58528333326,3.083055205166667,400.5,301134.0069916666,4.131286484,444028.1676,3.054312366583334,353723.5639916667,3.2767623735,499413.19594166667,2.9274557205
2017,Camden,839347.4762083334,4.464606062333333,182.91666666666666,760611.4747666667,4.7086755309166675,848356.8961833334,4.3937491392500005,718596.2476583333,4.442984022083333,969526.9762583337,4.50884966175
2017,Croydon,372554.48416666663,4.810761061166667,417.9166666666667,279927.2395083334,6.021196302916667,374718.72121666675,4.784133918833334,317000.1400666667,5.080482464666666,437238.12768333335,4.499439657416667
2017,Ealing,484592.165825,1.7176855131666668,232.25,396127.08869999996,2.79794582725,482710.51553333335,1.6022416398333335,430723.65612500004,1.8542028364166665,539386.6033249999,1.5378471243333334
2017,Enfield,395929.17661666666,2.73183327625,235.75,294959.251825,3.8973358700000005,400757.7564416667,2.721567598666667,349614.6474166667,2.806106498,443462.00372499996,2.6514127209166665
2017,Greenwich,391749.94482499996,4.875205174916666,294.6666666666667,341900.94856666675,5.925648986750001,395125.77625000005,4.851474333083333,353654.15220833337,5.241086499999999,448054.4530166667,4.406995292583333
2017,Hackney,549005.5639916667,2.4465632345833335,189.91666666666666,507816.4625583333,2.8603832916666665,548820.2443499999,2.4041378756666667,520524.3510083333,2.5460881398333335,578679.185775,2.3054668629166666
2017,Hammersmith and Fulham,756900.4163833334,0.3098234205000001,179.16666666666666,663758.6901416668,0.8209944150833333,757086.7539750001,0.26475930275,668340.706175,0.26180329416666664,822641.7523583336,0.30367038750000014
2017,Haringey,557306.89,5.758870529583334,163.0,484026.36096666666,6.700272891333334,559379.1879083334,5.690162552666664,498914.9057416666,5.646575974999998,619383.69685,5.855970743333333
2017,Harrow,470763.42229166673,3.8325147466666665,175.16666666666666,341111.641025,4.923003428416666,475002.9590416667,3.7514211350833335,397309.17205,4.148974777833334,524462.6827833335,3.558089459416667
2017,Havering,360479.24213333335,5.540060806666666,300.0,237885.68240833338,6.593827672583333,363007.8226333333,5.500040832583333,307370.33535000007,5.685426828333334,408814.08573333337,5.374215043833334
2017,Hillingdon,413586.547825,3.275075156416667,275.9166666666667,282307.94875000004,4.379618256833334,416849.70845833333,3.2498510237500002,348300.1293916667,3.457592736916667,474771.2648666666,3.0656063164166665
2017,Hounslow,400904.53366666666,3.5344146248333335,221.66666666666666,325300.62761666666,4.353372606249999,400284.24201666674,3.45644668275,361962.0339666667,3.731701408666666,454202.2202249999,3.2727104905833335
2017,Islington,650114.6291916667,1.49303960825,141.16666666666666,583114.3036333333,1.8166995315833327,643196.5767916667,1.508463752916667,615355.4543416667,1.4837319245833334,684547.0218666666,1.517032357
2017,Kensington and Chelsea,1344539.7319166667,5.338675944083334,130.41666666666666,1183347.7838333333,5.862000272083333,1346257.3475833333,5.318437280416665,1174773.0656666667,5.558291774333333,1522309.928,5.0985576345000005
